Date,"AUD/USD(Open, Ask)","AUD/USD(High, Ask)","AUD/USD(Low, Ask)","AUD/USD(Close, Ask)","AUD/USD(Open, Bid)*","AUD/USD(High, Bid)*","AUD/USD(Low, Bid)*","AUD/USD(Close, Bid)*"
09/06/2016 11:05:00,0.76743,0.76752,0.76730,0.76739,0.76740,0.76750,0.76727,0.76735
09/06/2016 11:04:00,0.76739,0.76744,0.76717,0.76743,0.76734,0.76740,0.76715,0.76740
09/06/2016 11:03:00,0.76730,0.76749,0.76728,0.76739,0.76726,0.76746,0.76725,0.76734
09/06/2016 11:02:00,0.76740,0.76740,0.76727,0.76730,0.76735,0.76735,0.76724,0.76726
09/06/2016 11:01:00,0.76761,0.76764,0.76732,0.76740,0.76758,0.76759,0.76730,0.76735
09/06/2016 11:00:00,0.76753,0.76790,0.76753,0.76761,0.76750,0.76785,0.76748,0.76758
09/06/2016 10:59:00,0.76737,0.76771,0.76728,0.76753,0.76733,0.76768,0.76725,0.76750
09/06/2016 10:58:00,0.76736,0.76749,0.76708,0.76737,0.76734,0.76744,0.76705,0.76733
09/06/2016 10:57:00,0.76770,0.76771,0.76730,0.76736,0.76768,0.76768,0.76727,0.76734
09/06/2016 10:56:00,0.76799,0.76801,0.76761,0.76770,0.76796,0.76799,0.76757,0.76768
09/06/2016 10:55:00,0.76814,0.76817,0.76779,0.76799,0.76810,0.76813,0.76776,0.76796
09/06/2016 10:54:00,0.76783,0.76814,0.76781,0.76814,0.76778,0.76810,0.76778,0.76810
09/06/2016 10:53:00,0.76792,0.76794,0.76770,0.76783,0.76787,0.76789,0.76766,0.76778
09/06/2016 10:52:00,0.76819,0.76821,0.76777,0.76792,0.76816,0.76818,0.76775,0.76787
09/06/2016 10:51:00,0.76839,0.76842,0.76814,0.76819,0.76838,0.76839,0.76810,0.76816
09/06/2016 10:50:00,0.76801,0.76849,0.76801,0.76839,0.76797,0.76845,0.76797,0.76838
09/06/2016 10:49:00,0.76790,0.76833,0.76789,0.76801,0.76785,0.76828,0.76785,0.76797
09/06/2016 10:48:00,0.76781,0.76801,0.76772,0.76790,0.76776,0.76797,0.76769,0.76785
09/06/2016 10:47:00,0.76799,0.76805,0.76774,0.76781,0.76798,0.76801,0.76770,0.76776
09/06/2016 10:46:00,0.76785,0.76802,0.76777,0.76799,0.76780,0.76799,0.76774,0.76798
09/06/2016 10:45:00,0.76793,0.76804,0.76765,0.76785,0.76790,0.76800,0.76761,0.76780
09/06/2016 10:44:00,0.76763,0.76794,0.76750,0.76793,0.76762,0.76791,0.76747,0.76790
09/06/2016 10:43:00,0.76749,0.76773,0.76743,0.76763,0.76746,0.76771,0.76741,0.76762
09/06/2016 10:42:00,0.76753,0.76774,0.76737,0.76749,0.76749,0.76769,0.76734,0.76746
09/06/2016 10:41:00,0.76753,0.76764,0.76741,0.76753,0.76749,0.76762,0.76738,0.76749
09/06/2016 10:40:00,0.76783,0.76786,0.76742,0.76753,0.76780,0.76782,0.76740,0.76749
09/06/2016 10:39:00,0.76743,0.76785,0.76733,0.76783,0.76741,0.76780,0.76729,0.76780
09/06/2016 10:38:00,0.76741,0.76749,0.76728,0.76743,0.76737,0.76746,0.76726,0.76741
09/06/2016 10:37:00,0.76740,0.76749,0.76732,0.76741,0.76738,0.76747,0.76729,0.76737
09/06/2016 10:36:00,0.76691,0.76749,0.76681,0.76740,0.76686,0.76747,0.76677,0.76738
09/06/2016 10:35:00,0.76683,0.76700,0.76683,0.76691,0.76678,0.76699,0.76678,0.76686
09/06/2016 10:34:00,0.76682,0.76693,0.76677,0.76683,0.76681,0.76689,0.76674,0.76678
09/06/2016 10:33:00,0.76693,0.76696,0.76678,0.76682,0.76689,0.76693,0.76674,0.76681
09/06/2016 10:32:00,0.76693,0.76699,0.76671,0.76693,0.76688,0.76696,0.76667,0.76689
09/06/2016 10:31:00,0.76704,0.76714,0.76683,0.76693,0.76699,0.76712,0.76680,0.76688
09/06/2016 10:30:00,0.76672,0.76741,0.76657,0.76704,0.76669,0.76737,0.76652,0.76699
09/06/2016 10:29:00,0.76649,0.76689,0.76649,0.76672,0.76645,0.76684,0.76645,0.76669
09/06/2016 10:28:00,0.76640,0.76649,0.76629,0.76649,0.76635,0.76646,0.76624,0.76645
09/06/2016 10:27:00,0.76623,0.76649,0.76602,0.76640,0.76620,0.76647,0.76600,0.76635
09/06/2016 10:26:00,0.76640,0.76640,0.76613,0.76623,0.76636,0.76636,0.76610,0.76620
09/06/2016 10:25:00,0.76619,0.76641,0.76617,0.76640,0.76615,0.76638,0.76614,0.76636
09/06/2016 10:24:00,0.76635,0.76635,0.76619,0.76619,0.76634,0.76634,0.76615,0.76615
09/06/2016 10:23:00,0.76635,0.76641,0.76613,0.76635,0.76633,0.76638,0.76609,0.76634
09/06/2016 10:22:00,0.76608,0.76648,0.76605,0.76635,0.76604,0.76644,0.76601,0.76633
09/06/2016 10:21:00,0.76622,0.76623,0.76591,0.76608,0.76617,0.76618,0.76586,0.76604
09/06/2016 10:20:00,0.76628,0.76642,0.76618,0.76622,0.76624,0.76636,0.76615,0.76617
09/06/2016 10:19:00,0.76643,0.76653,0.76626,0.76628,0.76638,0.76648,0.76622,0.76624
09/06/2016 10:18:00,0.76664,0.76682,0.76640,0.76643,0.76660,0.76678,0.76636,0.76638
09/06/2016 10:17:00,0.76582,0.76669,0.76578,0.76664,0.76578,0.76666,0.76574,0.76660
09/06/2016 10:16:00,0.76595,0.76598,0.76559,0.76582,0.76592,0.76595,0.76556,0.76578
09/06/2016 10:15:00,0.76531,0.76596,0.76531,0.76595,0.76526,0.76593,0.76526,0.76592
09/06/2016 10:14:00,0.76516,0.76550,0.76515,0.76531,0.76511,0.76548,0.76510,0.76526
09/06/2016 10:13:00,0.76516,0.76530,0.76508,0.76516,0.76513,0.76527,0.76505,0.76511
09/06/2016 10:12:00,0.76533,0.76542,0.76510,0.76516,0.76528,0.76538,0.76506,0.76513
09/06/2016 10:11:00,0.76535,0.76560,0.76530,0.76533,0.76533,0.76555,0.76525,0.76528
09/06/2016 10:10:00,0.76534,0.76562,0.76518,0.76535,0.76530,0.76558,0.76514,0.76533
09/06/2016 10:09:00,0.76531,0.76554,0.76523,0.76534,0.76528,0.76550,0.76519,0.76530
09/06/2016 10:08:00,0.76582,0.76582,0.76520,0.76531,0.76580,0.76580,0.76517,0.76528
09/06/2016 10:07:00,0.76538,0.76590,0.76522,0.76582,0.76533,0.76588,0.76519,0.76580
09/06/2016 10:06:00,0.76540,0.76544,0.76517,0.76538,0.76536,0.76542,0.76515,0.76533
09/06/2016 10:05:00,0.76563,0.76566,0.76532,0.76540,0.76560,0.76563,0.76528,0.76536
09/06/2016 10:04:00,0.76504,0.76570,0.76472,0.76563,0.76503,0.76569,0.76472,0.76560
09/06/2016 10:03:00,0.76454,0.76535,0.76446,0.76504,0.76451,0.76533,0.76442,0.76503
09/06/2016 10:02:00,0.76402,0.76461,0.76391,0.76454,0.76396,0.76457,0.76390,0.76451
09/06/2016 10:01:00,0.76441,0.76441,0.76370,0.76402,0.76435,0.76438,0.76366,0.76396
09/06/2016 10:00:00,0.76246,0.76454,0.76245,0.76441,0.76231,0.76445,0.76231,0.76435
09/06/2016 09:59:00,0.76250,0.76255,0.76231,0.76246,0.76245,0.76248,0.76226,0.76231
09/06/2016 09:58:00,0.76253,0.76258,0.76250,0.76250,0.76249,0.76256,0.76245,0.76245
09/06/2016 09:57:00,0.76262,0.76269,0.76249,0.76253,0.76259,0.76265,0.76246,0.76249
09/06/2016 09:56:00,0.76270,0.76279,0.76261,0.76262,0.76269,0.76276,0.76258,0.76259
09/06/2016 09:55:00,0.76260,0.76280,0.76260,0.76270,0.76255,0.76276,0.76255,0.76269
09/06/2016 09:54:00,0.76241,0.76260,0.76230,0.76260,0.76237,0.76257,0.76226,0.76255
09/06/2016 09:53:00,0.76250,0.76253,0.76230,0.76241,0.76246,0.76250,0.76225,0.76237
09/06/2016 09:52:00,0.76243,0.76253,0.76242,0.76250,0.76239,0.76251,0.76238,0.76246
09/06/2016 09:51:00,0.76233,0.76251,0.76230,0.76243,0.76228,0.76247,0.76228,0.76239
09/06/2016 09:50:00,0.76231,0.76239,0.76221,0.76233,0.76227,0.76235,0.76217,0.76228
09/06/2016 09:49:00,0.76229,0.76234,0.76214,0.76231,0.76226,0.76230,0.76210,0.76227
09/06/2016 09:48:00,0.76231,0.76238,0.76213,0.76229,0.76226,0.76234,0.76210,0.76226
09/06/2016 09:47:00,0.76223,0.76233,0.76221,0.76231,0.76218,0.76229,0.76217,0.76226
09/06/2016 09:46:00,0.76231,0.76238,0.76222,0.76223,0.76227,0.76236,0.76217,0.76218
09/06/2016 09:45:00,0.76220,0.76242,0.76220,0.76231,0.76215,0.76241,0.76215,0.76227
09/06/2016 09:44:00,0.76215,0.76221,0.76208,0.76220,0.76210,0.76217,0.76205,0.76215
09/06/2016 09:43:00,0.76211,0.76229,0.76211,0.76215,0.76207,0.76226,0.76207,0.76210
09/06/2016 09:42:00,0.76226,0.76229,0.76210,0.76211,0.76221,0.76225,0.76205,0.76207
09/06/2016 09:41:00,0.76239,0.76243,0.76221,0.76226,0.76234,0.76239,0.76216,0.76221
09/06/2016 09:40:00,0.76210,0.76239,0.76210,0.76239,0.76206,0.76236,0.76206,0.76234
09/06/2016 09:39:00,0.76226,0.76231,0.76207,0.76210,0.76224,0.76227,0.76205,0.76206
09/06/2016 09:38:00,0.76210,0.76232,0.76210,0.76226,0.76206,0.76228,0.76206,0.76224
09/06/2016 09:37:00,0.76212,0.76221,0.76198,0.76210,0.76210,0.76217,0.76194,0.76206
09/06/2016 09:36:00,0.76240,0.76242,0.76212,0.76212,0.76236,0.76237,0.76210,0.76210
09/06/2016 09:35:00,0.76224,0.76245,0.76224,0.76240,0.76220,0.76240,0.76220,0.76236
09/06/2016 09:34:00,0.76242,0.76246,0.76219,0.76224,0.76238,0.76242,0.76215,0.76220
09/06/2016 09:33:00,0.76241,0.76250,0.76235,0.76242,0.76237,0.76246,0.76232,0.76238
09/06/2016 09:32:00,0.76233,0.76244,0.76228,0.76241,0.76229,0.76240,0.76225,0.76237
09/06/2016 09:31:00,0.76251,0.76252,0.76229,0.76233,0.76247,0.76248,0.76225,0.76229
09/06/2016 09:30:00,0.76253,0.76256,0.76242,0.76251,0.76248,0.76252,0.76239,0.76247
09/06/2016 09:29:00,0.76226,0.76262,0.76225,0.76253,0.76223,0.76258,0.76221,0.76248
09/06/2016 09:28:00,0.76222,0.76231,0.76216,0.76226,0.76217,0.76228,0.76212,0.76223
09/06/2016 09:27:00,0.76201,0.76222,0.76199,0.76222,0.76198,0.76218,0.76195,0.76217
09/06/2016 09:26:00,0.76197,0.76203,0.76194,0.76201,0.76194,0.76200,0.76191,0.76198
09/06/2016 09:25:00,0.76201,0.76209,0.76197,0.76197,0.76197,0.76205,0.76194,0.76194
09/06/2016 09:24:00,0.76191,0.76212,0.76191,0.76201,0.76187,0.76208,0.76187,0.76197
09/06/2016 09:23:00,0.76200,0.76202,0.76189,0.76191,0.76197,0.76197,0.76185,0.76187
09/06/2016 09:22:00,0.76203,0.76213,0.76195,0.76200,0.76200,0.76210,0.76191,0.76197
09/06/2016 09:21:00,0.76180,0.76204,0.76180,0.76203,0.76176,0.76201,0.76175,0.76200
09/06/2016 09:20:00,0.76184,0.76192,0.76179,0.76180,0.76180,0.76188,0.76174,0.76176
09/06/2016 09:19:00,0.76180,0.76188,0.76176,0.76184,0.76176,0.76186,0.76172,0.76180
09/06/2016 09:18:00,0.76200,0.76200,0.76179,0.76180,0.76196,0.76196,0.76175,0.76176
09/06/2016 09:17:00,0.76223,0.76224,0.76182,0.76200,0.76219,0.76220,0.76186,0.76196
09/06/2016 09:16:00,0.76208,0.76225,0.76203,0.76223,0.76204,0.76220,0.76198,0.76219
09/06/2016 09:15:00,0.76194,0.76210,0.76190,0.76208,0.76191,0.76206,0.76186,0.76204
09/06/2016 09:14:00,0.76177,0.76199,0.76177,0.76194,0.76174,0.76197,0.76174,0.76191
09/06/2016 09:13:00,0.76179,0.76195,0.76174,0.76177,0.76175,0.76194,0.76170,0.76174
09/06/2016 09:12:00,0.76198,0.76198,0.76178,0.76179,0.76194,0.76194,0.76174,0.76175
09/06/2016 09:11:00,0.76209,0.76212,0.76196,0.76198,0.76205,0.76209,0.76191,0.76194
09/06/2016 09:10:00,0.76204,0.76210,0.76202,0.76209,0.76200,0.76207,0.76197,0.76205
09/06/2016 09:09:00,0.76210,0.76210,0.76198,0.76204,0.76206,0.76207,0.76194,0.76200
09/06/2016 09:08:00,0.76216,0.76221,0.76202,0.76210,0.76213,0.76219,0.76199,0.76206
09/06/2016 09:07:00,0.76224,0.76226,0.76204,0.76216,0.76222,0.76223,0.76203,0.76213
09/06/2016 09:06:00,0.76204,0.76225,0.76203,0.76224,0.76201,0.76222,0.76200,0.76222
09/06/2016 09:05:00,0.76223,0.76232,0.76202,0.76204,0.76219,0.76228,0.76200,0.76201
09/06/2016 09:04:00,0.76204,0.76224,0.76203,0.76223,0.76200,0.76220,0.76199,0.76219
09/06/2016 09:03:00,0.76188,0.76206,0.76186,0.76204,0.76184,0.76202,0.76183,0.76200
09/06/2016 09:02:00,0.76193,0.76193,0.76180,0.76188,0.76190,0.76190,0.76177,0.76184
09/06/2016 09:01:00,0.76172,0.76194,0.76172,0.76193,0.76169,0.76191,0.76169,0.76190
09/06/2016 09:00:00,0.76195,0.76195,0.76163,0.76172,0.76193,0.76193,0.76160,0.76169
09/06/2016 08:59:00,0.76195,0.76197,0.76194,0.76195,0.76192,0.76195,0.76190,0.76193
09/06/2016 08:58:00,0.76194,0.76200,0.76194,0.76195,0.76190,0.76196,0.76190,0.76192
09/06/2016 08:57:00,0.76193,0.76194,0.76184,0.76194,0.76191,0.76191,0.76180,0.76190
09/06/2016 08:56:00,0.76174,0.76195,0.76174,0.76193,0.76172,0.76194,0.76172,0.76191
09/06/2016 08:55:00,0.76174,0.76180,0.76173,0.76174,0.76171,0.76176,0.76170,0.76172
09/06/2016 08:54:00,0.76159,0.76178,0.76156,0.76174,0.76156,0.76176,0.76152,0.76171
09/06/2016 08:53:00,0.76159,0.76160,0.76153,0.76159,0.76155,0.76156,0.76151,0.76156
09/06/2016 08:52:00,0.76155,0.76165,0.76153,0.76159,0.76152,0.76162,0.76150,0.76155
09/06/2016 08:51:00,0.76164,0.76165,0.76146,0.76155,0.76161,0.76161,0.76142,0.76152
09/06/2016 08:50:00,0.76164,0.76170,0.76160,0.76164,0.76160,0.76166,0.76157,0.76161
09/06/2016 08:49:00,0.76162,0.76168,0.76162,0.76164,0.76159,0.76166,0.76158,0.76160
09/06/2016 08:48:00,0.76164,0.76166,0.76160,0.76162,0.76161,0.76164,0.76156,0.76159
09/06/2016 08:47:00,0.76183,0.76186,0.76164,0.76164,0.76180,0.76182,0.76160,0.76161
09/06/2016 08:46:00,0.76192,0.76193,0.76178,0.76183,0.76188,0.76188,0.76177,0.76180
09/06/2016 08:45:00,0.76191,0.76194,0.76184,0.76192,0.76186,0.76191,0.76181,0.76188
09/06/2016 08:44:00,0.76182,0.76191,0.76179,0.76191,0.76180,0.76187,0.76176,0.76186
09/06/2016 08:43:00,0.76193,0.76193,0.76182,0.76182,0.76188,0.76190,0.76179,0.76180
09/06/2016 08:42:00,0.76184,0.76205,0.76180,0.76193,0.76178,0.76201,0.76176,0.76188
09/06/2016 08:41:00,0.76222,0.76222,0.76175,0.76184,0.76218,0.76219,0.76172,0.76178
09/06/2016 08:40:00,0.76230,0.76230,0.76217,0.76222,0.76225,0.76226,0.76215,0.76218
09/06/2016 08:39:00,0.76242,0.76242,0.76229,0.76230,0.76237,0.76237,0.76225,0.76225
09/06/2016 08:38:00,0.76233,0.76243,0.76232,0.76242,0.76229,0.76240,0.76228,0.76237
09/06/2016 08:37:00,0.76224,0.76233,0.76223,0.76233,0.76220,0.76230,0.76219,0.76229
09/06/2016 08:36:00,0.76243,0.76244,0.76222,0.76224,0.76240,0.76241,0.76220,0.76220
09/06/2016 08:35:00,0.76243,0.76258,0.76240,0.76243,0.76238,0.76253,0.76236,0.76240
09/06/2016 08:34:00,0.76253,0.76256,0.76241,0.76243,0.76249,0.76253,0.76237,0.76238
09/06/2016 08:33:00,0.76240,0.76267,0.76236,0.76253,0.76237,0.76263,0.76233,0.76249
09/06/2016 08:32:00,0.76257,0.76259,0.76240,0.76240,0.76256,0.76256,0.76236,0.76237
09/06/2016 08:31:00,0.76269,0.76269,0.76256,0.76257,0.76267,0.76267,0.76254,0.76256
09/06/2016 08:30:00,0.76258,0.76269,0.76256,0.76269,0.76253,0.76267,0.76253,0.76267
09/06/2016 08:29:00,0.76269,0.76269,0.76257,0.76258,0.76264,0.76266,0.76253,0.76253
09/06/2016 08:28:00,0.76268,0.76270,0.76258,0.76269,0.76264,0.76267,0.76256,0.76264
09/06/2016 08:27:00,0.76280,0.76288,0.76267,0.76268,0.76277,0.76284,0.76263,0.76264
09/06/2016 08:26:00,0.76299,0.76299,0.76274,0.76280,0.76296,0.76296,0.76271,0.76277
09/06/2016 08:25:00,0.76289,0.76307,0.76289,0.76299,0.76286,0.76303,0.76286,0.76296
09/06/2016 08:24:00,0.76290,0.76298,0.76287,0.76289,0.76289,0.76296,0.76284,0.76286
09/06/2016 08:23:00,0.76302,0.76306,0.76279,0.76290,0.76297,0.76304,0.76277,0.76289
09/06/2016 08:22:00,0.76290,0.76307,0.76290,0.76302,0.76285,0.76304,0.76285,0.76297
09/06/2016 08:21:00,0.76259,0.76294,0.76259,0.76290,0.76257,0.76290,0.76257,0.76285
09/06/2016 08:20:00,0.76276,0.76287,0.76259,0.76259,0.76272,0.76285,0.76255,0.76257
09/06/2016 08:19:00,0.76292,0.76294,0.76276,0.76276,0.76288,0.76291,0.76272,0.76272
09/06/2016 08:18:00,0.76298,0.76302,0.76288,0.76292,0.76293,0.76299,0.76285,0.76288
09/06/2016 08:17:00,0.76302,0.76307,0.76293,0.76298,0.76300,0.76304,0.76289,0.76293
09/06/2016 08:16:00,0.76300,0.76308,0.76298,0.76302,0.76295,0.76305,0.76294,0.76300
09/06/2016 08:15:00,0.76301,0.76303,0.76289,0.76300,0.76298,0.76300,0.76287,0.76295
09/06/2016 08:14:00,0.76301,0.76313,0.76293,0.76301,0.76300,0.76309,0.76289,0.76298
09/06/2016 08:13:00,0.76302,0.76305,0.76299,0.76301,0.76298,0.76302,0.76295,0.76300
09/06/2016 08:12:00,0.76310,0.76312,0.76299,0.76302,0.76306,0.76308,0.76295,0.76298
09/06/2016 08:11:00,0.76292,0.76311,0.76290,0.76310,0.76288,0.76307,0.76287,0.76306
09/06/2016 08:10:00,0.76292,0.76299,0.76289,0.76292,0.76288,0.76295,0.76286,0.76288
09/06/2016 08:09:00,0.76296,0.76301,0.76286,0.76292,0.76292,0.76298,0.76283,0.76288
09/06/2016 08:08:00,0.76292,0.76303,0.76289,0.76296,0.76288,0.76299,0.76285,0.76292
09/06/2016 08:07:00,0.76294,0.76294,0.76289,0.76292,0.76291,0.76291,0.76285,0.76288
09/06/2016 08:06:00,0.76302,0.76304,0.76290,0.76294,0.76298,0.76302,0.76287,0.76291
09/06/2016 08:05:00,0.76281,0.76303,0.76281,0.76302,0.76276,0.76300,0.76276,0.76298
09/06/2016 08:04:00,0.76288,0.76289,0.76276,0.76281,0.76285,0.76286,0.76271,0.76276
09/06/2016 08:03:00,0.76292,0.76292,0.76280,0.76288,0.76288,0.76288,0.76278,0.76285
09/06/2016 08:02:00,0.76280,0.76293,0.76269,0.76292,0.76277,0.76290,0.76268,0.76288
09/06/2016 08:01:00,0.76272,0.76288,0.76270,0.76280,0.76267,0.76284,0.76266,0.76277
09/06/2016 08:00:00,0.76281,0.76299,0.76264,0.76272,0.76278,0.76295,0.76260,0.76267
09/06/2016 07:59:00,0.76279,0.76281,0.76274,0.76281,0.76276,0.76278,0.76270,0.76278
09/06/2016 07:58:00,0.76284,0.76290,0.76279,0.76279,0.76280,0.76288,0.76275,0.76276
09/06/2016 07:57:00,0.76288,0.76291,0.76280,0.76284,0.76285,0.76287,0.76278,0.76280
09/06/2016 07:56:00,0.76302,0.76306,0.76288,0.76288,0.76299,0.76304,0.76285,0.76285
09/06/2016 07:55:00,0.76330,0.76331,0.76300,0.76302,0.76327,0.76327,0.76298,0.76299
09/06/2016 07:54:00,0.76321,0.76331,0.76320,0.76330,0.76317,0.76328,0.76317,0.76327
09/06/2016 07:53:00,0.76329,0.76332,0.76320,0.76321,0.76325,0.76328,0.76317,0.76317
09/06/2016 07:52:00,0.76331,0.76333,0.76326,0.76329,0.76328,0.76330,0.76321,0.76325
09/06/2016 07:51:00,0.76341,0.76342,0.76330,0.76331,0.76336,0.76338,0.76327,0.76328
09/06/2016 07:50:00,0.76342,0.76342,0.76333,0.76341,0.76338,0.76339,0.76329,0.76336
09/06/2016 07:49:00,0.76345,0.76346,0.76332,0.76342,0.76341,0.76343,0.76328,0.76338
09/06/2016 07:48:00,0.76331,0.76346,0.76331,0.76345,0.76326,0.76343,0.76326,0.76341
09/06/2016 07:47:00,0.76323,0.76331,0.76320,0.76331,0.76318,0.76326,0.76317,0.76326
09/06/2016 07:46:00,0.76303,0.76331,0.76303,0.76323,0.76299,0.76328,0.76299,0.76318
09/06/2016 07:45:00,0.76311,0.76314,0.76294,0.76303,0.76308,0.76310,0.76290,0.76299
09/06/2016 07:44:00,0.76306,0.76321,0.76306,0.76311,0.76304,0.76317,0.76304,0.76308
09/06/2016 07:43:00,0.76292,0.76308,0.76290,0.76306,0.76287,0.76306,0.76287,0.76304
09/06/2016 07:42:00,0.76303,0.76309,0.76291,0.76292,0.76300,0.76305,0.76286,0.76287
09/06/2016 07:41:00,0.76311,0.76313,0.76295,0.76303,0.76307,0.76310,0.76291,0.76300
09/06/2016 07:40:00,0.76315,0.76315,0.76303,0.76311,0.76311,0.76311,0.76300,0.76307
09/06/2016 07:39:00,0.76305,0.76318,0.76305,0.76315,0.76304,0.76314,0.76304,0.76311
09/06/2016 07:38:00,0.76311,0.76317,0.76304,0.76305,0.76308,0.76315,0.76301,0.76304
09/06/2016 07:37:00,0.76316,0.76317,0.76311,0.76311,0.76314,0.76316,0.76308,0.76308
09/06/2016 07:36:00,0.76322,0.76322,0.76311,0.76316,0.76317,0.76317,0.76308,0.76314
09/06/2016 07:35:00,0.76309,0.76325,0.76309,0.76322,0.76307,0.76322,0.76307,0.76317
09/06/2016 07:34:00,0.76302,0.76309,0.76281,0.76309,0.76299,0.76307,0.76279,0.76307
09/06/2016 07:33:00,0.76294,0.76303,0.76290,0.76302,0.76290,0.76299,0.76287,0.76299
09/06/2016 07:32:00,0.76284,0.76301,0.76283,0.76294,0.76281,0.76298,0.76279,0.76290
09/06/2016 07:31:00,0.76273,0.76284,0.76273,0.76284,0.76271,0.76281,0.76270,0.76281
09/06/2016 07:30:00,0.76281,0.76281,0.76269,0.76273,0.76278,0.76278,0.76268,0.76271
09/06/2016 07:29:00,0.76272,0.76282,0.76272,0.76281,0.76268,0.76279,0.76267,0.76278
09/06/2016 07:28:00,0.76283,0.76289,0.76268,0.76272,0.76278,0.76286,0.76265,0.76268
09/06/2016 07:27:00,0.76292,0.76303,0.76281,0.76283,0.76288,0.76299,0.76278,0.76278
09/06/2016 07:26:00,0.76290,0.76300,0.76290,0.76292,0.76289,0.76297,0.76288,0.76288
09/06/2016 07:25:00,0.76304,0.76304,0.76289,0.76290,0.76300,0.76300,0.76285,0.76289
09/06/2016 07:24:00,0.76293,0.76306,0.76292,0.76304,0.76288,0.76304,0.76287,0.76300
09/06/2016 07:23:00,0.76293,0.76308,0.76291,0.76293,0.76289,0.76304,0.76288,0.76288
09/06/2016 07:22:00,0.76314,0.76317,0.76291,0.76293,0.76313,0.76314,0.76287,0.76289
09/06/2016 07:21:00,0.76312,0.76318,0.76310,0.76314,0.76308,0.76314,0.76307,0.76313
09/06/2016 07:20:00,0.76290,0.76312,0.76289,0.76312,0.76286,0.76308,0.76286,0.76308
09/06/2016 07:19:00,0.76283,0.76291,0.76283,0.76290,0.76280,0.76287,0.76280,0.76286
09/06/2016 07:18:00,0.76288,0.76289,0.76280,0.76283,0.76286,0.76287,0.76277,0.76280
09/06/2016 07:17:00,0.76298,0.76300,0.76283,0.76288,0.76296,0.76297,0.76280,0.76286
09/06/2016 07:16:00,0.76301,0.76305,0.76298,0.76298,0.76297,0.76303,0.76296,0.76296
09/06/2016 07:15:00,0.76308,0.76310,0.76299,0.76301,0.76304,0.76307,0.76295,0.76297
09/06/2016 07:14:00,0.76309,0.76312,0.76303,0.76308,0.76306,0.76308,0.76300,0.76304
09/06/2016 07:13:00,0.76310,0.76310,0.76308,0.76309,0.76308,0.76308,0.76304,0.76306
09/06/2016 07:12:00,0.76309,0.76310,0.76309,0.76310,0.76306,0.76308,0.76306,0.76308
09/06/2016 07:11:00,0.76320,0.76320,0.76309,0.76309,0.76316,0.76316,0.76305,0.76306
09/06/2016 07:10:00,0.76320,0.76321,0.76318,0.76320,0.76316,0.76319,0.76314,0.76316
09/06/2016 07:09:00,0.76314,0.76323,0.76313,0.76320,0.76311,0.76320,0.76309,0.76316
09/06/2016 07:08:00,0.76310,0.76314,0.76310,0.76314,0.76307,0.76311,0.76306,0.76311
09/06/2016 07:07:00,0.76321,0.76321,0.76309,0.76310,0.76316,0.76317,0.76304,0.76307
09/06/2016 07:06:00,0.76341,0.76341,0.76309,0.76321,0.76337,0.76337,0.76306,0.76316
09/06/2016 07:05:00,0.76359,0.76360,0.76334,0.76341,0.76355,0.76357,0.76331,0.76337
09/06/2016 07:04:00,0.76351,0.76361,0.76350,0.76359,0.76347,0.76358,0.76346,0.76355
09/06/2016 07:03:00,0.76350,0.76354,0.76348,0.76351,0.76347,0.76350,0.76344,0.76347
09/06/2016 07:02:00,0.76351,0.76361,0.76349,0.76350,0.76347,0.76357,0.76345,0.76347
09/06/2016 07:01:00,0.76360,0.76362,0.76344,0.76351,0.76357,0.76358,0.76340,0.76347
09/06/2016 07:00:00,0.76357,0.76365,0.76349,0.76360,0.76354,0.76363,0.76345,0.76357
09/06/2016 06:59:00,0.76362,0.76363,0.76351,0.76357,0.76359,0.76360,0.76347,0.76354
09/06/2016 06:58:00,0.76361,0.76363,0.76358,0.76362,0.76356,0.76361,0.76355,0.76359
09/06/2016 06:57:00,0.76361,0.76363,0.76359,0.76361,0.76357,0.76360,0.76355,0.76356
09/06/2016 06:56:00,0.76360,0.76369,0.76360,0.76361,0.76357,0.76365,0.76357,0.76357
09/06/2016 06:55:00,0.76379,0.76379,0.76359,0.76360,0.76376,0.76376,0.76356,0.76357
09/06/2016 06:54:00,0.76383,0.76389,0.76377,0.76379,0.76380,0.76386,0.76374,0.76376
09/06/2016 06:53:00,0.76372,0.76383,0.76370,0.76383,0.76368,0.76380,0.76366,0.76380
09/06/2016 06:52:00,0.76392,0.76392,0.76371,0.76372,0.76388,0.76388,0.76367,0.76368
09/06/2016 06:51:00,0.76393,0.76393,0.76383,0.76392,0.76390,0.76390,0.76381,0.76388
09/06/2016 06:50:00,0.76392,0.76395,0.76390,0.76393,0.76388,0.76391,0.76388,0.76390
09/06/2016 06:49:00,0.76394,0.76396,0.76387,0.76392,0.76391,0.76393,0.76385,0.76388
09/06/2016 06:48:00,0.76392,0.76399,0.76390,0.76394,0.76388,0.76395,0.76386,0.76391
09/06/2016 06:47:00,0.76394,0.76404,0.76392,0.76392,0.76390,0.76402,0.76388,0.76388
09/06/2016 06:46:00,0.76392,0.76401,0.76390,0.76394,0.76389,0.76397,0.76388,0.76390
09/06/2016 06:45:00,0.76393,0.76394,0.76389,0.76392,0.76390,0.76390,0.76388,0.76389
